field_id,lucode,crop_name,fs25_fruit,category,area_ha,priority
field_0483,AC17,Spring Barley,barley,arable,0.416,1
field_0484,AC17,Spring Barley,barley,arable,0.416,1
field_0485,AC17,Spring Barley,barley,arable,0.416,1
field_0486,AC17,Spring Barley,barley,arable,0.416,1
field_0487,AC17,Spring Barley,barley,arable,0.416,1
field_0488,AC01,Winter Wheat,wheat,arable,0.416,1
field_0489,AC32,Maize,maize,arable,0.416,1
field_0490,AC17,Spring Barley,barley,arable,0.416,1
field_0491,AC32,Maize,maize,arable,0.416,1
field_0492,AC17,Spring Barley,barley,arable,0.416,1
field_0493,AC17,Spring Barley,barley,arable,0.416,1
field_0494,AC19,Spring Oats,oat,arable,0.416,1
field_0495,AC17,Spring Barley,barley,arable,0.416,1
field_0496,AC17,Spring Barley,barley,arable,0.416,1
field_0497,AC01,Winter Wheat,wheat,arable,0.416,1
field_0498,AC01,Winter Wheat,wheat,arable,0.416,1
field_0499,AC17,Spring Barley,barley,arable,0.416,1
field_0500,AC32,Maize,maize,arable,0.416,1
field_0501,AC19,Spring Oats,oat,arable,0.416,1
field_0502,AC01,Winter Wheat,wheat,arable,0.416,1
field_0503,AC17,Spring Barley,barley,arable,0.416,1
field_0504,AC32,Maize,maize,arable,0.416,1
field_0505,AC19,Spring Oats,oat,arable,0.416,1
field_0506,AC01,Winter Wheat,wheat,arable,0.416,1
field_0507,AC17,Spring Barley,barley,arable,0.416,1
field_0508,AC17,Spring Barley,barley,arable,0.416,1
field_0509,AC19,Spring Oats,oat,arable,0.416,1
field_0510,AC17,Spring Barley,barley,arable,0.416,1
field_0511,AC17,Spring Barley,barley,arable,0.416,1
field_0512,AC01,Winter Wheat,wheat,arable,0.416,1
field_0513,AC17,Spring Barley,barley,arable,0.416,1
field_0514,AC17,Spring Barley,barley,arable,0.416,1
field_0515,AC17,Spring Barley,barley,arable,0.416,1
field_0516,AC17,Spring Barley,barley,arable,0.416,1
field_0517,AC17,Spring Barley,barley,arable,0.416,1
field_0518,AC17,Spring Barley,barley,arable,0.416,1
field_0519,AC32,Maize,maize,arable,0.416,1
field_0520,AC32,Maize,maize,arable,0.416,1
field_0521,AC17,Spring Barley,barley,arable,0.416,1
field_0522,AC19,Spring Oats,oat,arable,0.416,1
field_0523,AC19,Spring Oats,oat,arable,0.416,1
field_0524,AC01,Winter Wheat,wheat,arable,0.416,1
field_0525,AC17,Spring Barley,barley,arable,0.416,1
field_0526,AC17,Spring Barley,barley,arable,0.416,1
field_0527,AC17,Spring Barley,barley,arable,0.416,1
field_0528,AC01,Winter Wheat,wheat,arable,0.416,1
field_0529,AC17,Spring Barley,barley,arable,0.416,1
field_0530,AC17,Spring Barley,barley,arable,0.416,1
field_0531,AC01,Winter Wheat,wheat,arable,0.416,1
field_0532,AC01,Winter Wheat,wheat,arable,0.416,1
field_0533,AC01,Winter Wheat,wheat,arable,0.416,1
field_0534,AC01,Winter Wheat,wheat,arable,0.416,1
field_0535,AC01,Winter Wheat,wheat,arable,0.416,1
field_0536,AC01,Winter Wheat,wheat,arable,0.416,1
field_0537,AC17,Spring Barley,barley,arable,0.416,1
field_0538,AC01,Winter Wheat,wheat,arable,0.416,1
field_0539,AC01,Winter Wheat,wheat,arable,0.416,1
field_0540,AC01,Winter Wheat,wheat,arable,0.416,1
field_0541,AC01,Winter Wheat,wheat,arable,0.416,1
field_0542,AC17,Spring Barley,barley,arable,0.416,1
field_0543,AC01,Winter Wheat,wheat,arable,0.416,1
field_0544,AC01,Winter Wheat,wheat,arable,0.416,1
field_0545,AC01,Winter Wheat,wheat,arable,0.416,1
field_0546,AC01,Winter Wheat,wheat,arable,0.416,1
field_0547,AC17,Spring Barley,barley,arable,0.416,1
field_0548,AC01,Winter Wheat,wheat,arable,0.416,1
field_0549,AC01,Winter Wheat,wheat,arable,0.416,1
field_0550,AC01,Winter Wheat,wheat,arable,0.416,1
field_0551,AC17,Spring Barley,barley,arable,0.416,1
field_0552,AC17,Spring Barley,barley,arable,0.416,1
field_0553,AC01,Winter Wheat,wheat,arable,0.416,1
field_0554,AC01,Winter Wheat,wheat,arable,0.416,1
field_0555,AC32,Maize,maize,arable,0.416,1
field_0556,AC17,Spring Barley,barley,arable,0.416,1
field_0557,AC01,Winter Wheat,wheat,arable,0.416,1
field_0558,AC01,Winter Wheat,wheat,arable,0.416,1
field_0559,AC01,Winter Wheat,wheat,arable,0.416,1
field_0560,AC01,Winter Wheat,wheat,arable,0.416,1
field_0561,AC01,Winter Wheat,wheat,arable,0.416,1
field_0562,AC01,Winter Wheat,wheat,arable,0.416,1
field_0563,AC17,Spring Barley,barley,arable,0.416,1
field_0564,AC01,Winter Wheat,wheat,arable,0.416,1
field_0565,AC01,Winter Wheat,wheat,arable,0.416,1
field_0566,AC01,Winter Wheat,wheat,arable,0.416,1
field_0567,AC01,Winter Wheat,wheat,arable,0.416,1
field_0568,AC17,Spring Barley,barley,arable,0.416,1
field_0569,AC17,Spring Barley,barley,arable,0.416,1
field_0570,AC01,Winter Wheat,wheat,arable,0.416,1
field_0571,AC01,Winter Wheat,wheat,arable,0.416,1
field_0572,AC01,Winter Wheat,wheat,arable,0.416,1
field_0573,AC01,Winter Wheat,wheat,arable,0.416,1
field_0574,AC01,Winter Wheat,wheat,arable,0.416,1
field_0575,AC01,Winter Wheat,wheat,arable,0.416,1
field_0576,AC01,Winter Wheat,wheat,arable,0.416,1
field_0577,AC17,Spring Barley,barley,arable,0.416,1
field_0578,AC17,Spring Barley,barley,arable,0.416,1
field_0579,AC01,Winter Wheat,wheat,arable,0.416,1
field_0580,AC01,Winter Wheat,wheat,arable,0.416,1
field_0581,AC01,Winter Wheat,wheat,arable,0.416,1
field_0582,AC01,Winter Wheat,wheat,arable,0.416,1
field_0583,AC17,Spring Barley,barley,arable,0.416,1
field_0584,AC17,Spring Barley,barley,arable,0.416,1
field_0585,AC17,Spring Barley,barley,arable,0.416,1
field_0586,AC17,Spring Barley,barley,arable,0.416,1
field_0587,AC17,Spring Barley,barley,arable,0.416,1
field_0588,AC17,Spring Barley,barley,arable,0.416,1
field_0589,AC17,Spring Barley,barley,arable,0.416,1
field_0590,AC01,Winter Wheat,wheat,arable,0.416,1
field_0591,AC01,Winter Wheat,wheat,arable,0.416,1
field_0592,AC17,Spring Barley,barley,arable,0.416,1
field_0593,AC01,Winter Wheat,wheat,arable,0.416,1
field_0594,AC17,Spring Barley,barley,arable,0.416,1
field_0595,AC17,Spring Barley,barley,arable,0.416,1
field_0596,AC17,Spring Barley,barley,arable,0.416,1
field_0597,AC17,Spring Barley,barley,arable,0.416,1
field_0598,AC17,Spring Barley,barley,arable,0.416,1
field_0599,AC17,Spring Barley,barley,arable,0.416,1
field_0600,AC17,Spring Barley,barley,arable,0.416,1
field_0601,AC17,Spring Barley,barley,arable,0.416,1
field_0602,AC17,Spring Barley,barley,arable,0.416,1
field_0603,AC17,Spring Barley,barley,arable,0.416,1
field_0604,AC17,Spring Barley,barley,arable,0.416,1
field_0605,AC17,Spring Barley,barley,arable,0.416,1
field_0606,AC17,Spring Barley,barley,arable,0.416,1
field_0607,AC17,Spring Barley,barley,arable,0.416,1
field_0608,AC17,Spring Barley,barley,arable,0.416,1
field_0609,AC17,Spring Barley,barley,arable,0.416,1
field_0610,AC17,Spring Barley,barley,arable,0.416,1
field_0611,AC17,Spring Barley,barley,arable,0.416,1
field_0612,AC19,Spring Oats,oat,arable,0.416,1
field_0613,AC17,Spring Barley,barley,arable,0.416,1
field_0614,AC17,Spring Barley,barley,arable,0.416,1
field_0615,AC17,Spring Barley,barley,arable,0.416,1
field_0616,AC17,Spring Barley,barley,arable,0.416,1
field_0617,AC17,Spring Barley,barley,arable,0.416,1
field_0618,AC17,Spring Barley,barley,arable,0.416,1
field_0619,AC17,Spring Barley,barley,arable,0.416,1
field_0620,AC17,Spring Barley,barley,arable,0.416,1
field_0621,AC19,Spring Oats,oat,arable,0.416,1
field_0622,AC17,Spring Barley,barley,arable,0.416,1
field_0623,AC17,Spring Barley,barley,arable,0.416,1
field_0624,AC17,Spring Barley,barley,arable,0.416,1
field_0625,AC17,Spring Barley,barley,arable,0.416,1
field_0626,AC17,Spring Barley,barley,arable,0.416,1
field_0627,AC17,Spring Barley,barley,arable,0.416,1
field_0628,AC17,Spring Barley,barley,arable,0.416,1
field_0629,AC17,Spring Barley,barley,arable,0.416,1
field_0630,AC17,Spring Barley,barley,arable,0.416,1
field_0631,AC17,Spring Barley,barley,arable,0.416,1
field_0632,AC17,Spring Barley,barley,arable,0.416,1
field_0633,AC17,Spring Barley,barley,arable,0.416,1
field_0634,AC17,Spring Barley,barley,arable,0.416,1
field_0635,AC17,Spring Barley,barley,arable,0.416,1
field_0636,AC17,Spring Barley,barley,arable,0.416,1
field_0637,AC17,Spring Barley,barley,arable,0.416,1
field_0638,AC17,Spring Barley,barley,arable,0.416,1
field_0639,AC17,Spring Barley,barley,arable,0.416,1
field_0640,AC17,Spring Barley,barley,arable,0.416,1
field_0641,AC17,Spring Barley,barley,arable,0.416,1
field_0642,AC17,Spring Barley,barley,arable,0.416,1
field_0643,AC17,Spring Barley,barley,arable,0.416,1
field_0644,AC17,Spring Barley,barley,arable,0.416,1
field_0645,AC17,Spring Barley,barley,arable,0.416,1
field_0646,AC17,Spring Barley,barley,arable,0.416,1
field_0647,AC17,Spring Barley,barley,arable,0.416,1
field_0648,AC17,Spring Barley,barley,arable,0.416,1
field_0649,AC17,Spring Barley,barley,arable,0.416,1
field_0650,AC17,Spring Barley,barley,arable,0.416,1
field_0651,AC17,Spring Barley,barley,arable,0.416,1
field_0652,AC17,Spring Barley,barley,arable,0.416,1
field_0653,AC17,Spring Barley,barley,arable,0.416,1
field_0654,AC17,Spring Barley,barley,arable,0.416,1
field_0655,AC17,Spring Barley,barley,arable,0.416,1
field_0656,AC17,Spring Barley,barley,arable,0.416,1
field_0657,AC17,Spring Barley,barley,arable,0.416,1
field_0658,AC17,Spring Barley,barley,arable,0.416,1
field_0659,AC32,Maize,maize,arable,0.416,1
field_0660,AC17,Spring Barley,barley,arable,0.416,1
field_0661,AC17,Spring Barley,barley,arable,0.416,1
field_0662,AC17,Spring Barley,barley,arable,0.416,1
field_0663,AC17,Spring Barley,barley,arable,0.416,1
field_0664,AC17,Spring Barley,barley,arable,0.416,1
field_0665,AC17,Spring Barley,barley,arable,0.416,1
field_0666,AC17,Spring Barley,barley,arable,0.416,1
field_0667,AC17,Spring Barley,barley,arable,0.416,1
field_0668,AC17,Spring Barley,barley,arable,0.416,1
field_0669,AC17,Spring Barley,barley,arable,0.416,1
field_0670,AC17,Spring Barley,barley,arable,0.416,1
field_0671,AC17,Spring Barley,barley,arable,0.416,1
field_0672,AC17,Spring Barley,barley,arable,0.416,1
field_0673,AC17,Spring Barley,barley,arable,0.416,1
field_0674,AC17,Spring Barley,barley,arable,0.416,1
field_0675,AC17,Spring Barley,barley,arable,0.416,1
field_0676,AC17,Spring Barley,barley,arable,0.416,1
field_0677,AC17,Spring Barley,barley,arable,0.416,1
field_0678,AC17,Spring Barley,barley,arable,0.416,1
field_0679,AC17,Spring Barley,barley,arable,0.416,1
field_0680,AC17,Spring Barley,barley,arable,0.416,1
field_0681,AC17,Spring Barley,barley,arable,0.416,1
field_0682,AC17,Spring Barley,barley,arable,0.416,1
field_0683,AC17,Spring Barley,barley,arable,0.416,1
field_0684,AC17,Spring Barley,barley,arable,0.416,1
field_0685,AC17,Spring Barley,barley,arable,0.416,1
field_0686,AC17,Spring Barley,barley,arable,0.416,1
field_0687,AC17,Spring Barley,barley,arable,0.416,1
field_0688,AC17,Spring Barley,barley,arable,0.416,1
field_0689,AC17,Spring Barley,barley,arable,0.416,1
field_0690,AC17,Spring Barley,barley,arable,0.416,1
field_0691,AC17,Spring Barley,barley,arable,0.416,1
field_0692,AC17,Spring Barley,barley,arable,0.416,1
field_0693,AC17,Spring Barley,barley,arable,0.416,1
field_0694,AC17,Spring Barley,barley,arable,0.416,1
field_0695,AC17,Spring Barley,barley,arable,0.416,1
field_0696,AC17,Spring Barley,barley,arable,0.416,1
field_0697,AC17,Spring Barley,barley,arable,0.416,1
field_0698,AC17,Spring Barley,barley,arable,0.416,1
field_0699,AC17,Spring Barley,barley,arable,0.416,1
field_0700,AC17,Spring Barley,barley,arable,0.416,1
field_0701,AC17,Spring Barley,barley,arable,0.416,1
field_0702,AC17,Spring Barley,barley,arable,0.416,1
field_0703,AC17,Spring Barley,barley,arable,0.416,1
field_0704,AC17,Spring Barley,barley,arable,0.416,1
field_0705,AC17,Spring Barley,barley,arable,0.416,1
field_0706,AC17,Spring Barley,barley,arable,0.416,1
field_0707,AC01,Winter Wheat,wheat,arable,0.416,1
field_0708,AC17,Spring Barley,barley,arable,0.416,1
field_0709,AC17,Spring Barley,barley,arable,0.416,1
field_0710,AC17,Spring Barley,barley,arable,0.416,1
field_0711,AC17,Spring Barley,barley,arable,0.416,1
field_0712,AC17,Spring Barley,barley,arable,0.416,1
field_0713,AC17,Spring Barley,barley,arable,0.416,1
field_0714,AC01,Winter Wheat,wheat,arable,0.416,1
field_0715,AC17,Spring Barley,barley,arable,0.416,1
field_0716,AC17,Spring Barley,barley,arable,0.416,1
field_0717,AC01,Winter Wheat,wheat,arable,0.416,1
field_0718,AC01,Winter Wheat,wheat,arable,0.416,1
field_0719,AC32,Maize,maize,arable,0.416,1
field_0720,AC01,Winter Wheat,wheat,arable,0.416,1
field_0721,AC19,Spring Oats,oat,arable,0.416,1
field_0722,AC32,Maize,maize,arable,0.416,1
field_0723,AC01,Winter Wheat,wheat,arable,0.416,1
field_0724,AC19,Spring Oats,oat,arable,0.416,1
field_0725,AC01,Winter Wheat,wheat,arable,0.416,1
field_0726,AC01,Winter Wheat,wheat,arable,0.416,1
field_0727,AC01,Winter Wheat,wheat,arable,0.416,1
field_0728,AC17,Spring Barley,barley,arable,0.416,1
field_0729,AC17,Spring Barley,barley,arable,0.416,1
field_0730,AC17,Spring Barley,barley,arable,0.416,1
field_0731,AC17,Spring Barley,barley,arable,0.416,1
field_0732,AC17,Spring Barley,barley,arable,0.416,1
field_0733,AC17,Spring Barley,barley,arable,0.416,1
field_0734,AC17,Spring Barley,barley,arable,0.416,1
field_0735,AC17,Spring Barley,barley,arable,0.416,1
field_0736,AC17,Spring Barley,barley,arable,0.416,1
field_0737,AC17,Spring Barley,barley,arable,0.416,1
field_0738,AC01,Winter Wheat,wheat,arable,0.416,1
field_0739,AC32,Maize,maize,arable,0.416,1
field_0740,AC32,Maize,maize,arable,0.416,1
field_0741,AC01,Winter Wheat,wheat,arable,0.416,1
field_0742,AC01,Winter Wheat,wheat,arable,0.416,1
field_0743,AC01,Winter Wheat,wheat,arable,0.416,1
field_0744,AC17,Spring Barley,barley,arable,0.416,1
field_0745,AC32,Maize,maize,arable,0.416,1
field_0746,AC32,Maize,maize,arable,0.416,1
field_0747,AC17,Spring Barley,barley,arable,0.416,1
field_0748,AC32,Maize,maize,arable,0.416,1
field_0749,AC17,Spring Barley,barley,arable,0.416,1
field_0750,AC17,Spring Barley,barley,arable,0.416,1
field_0751,AC32,Maize,maize,arable,0.416,1
field_0752,AC06,Winter Oilseed Rape,oilseedRape,arable,0.416,1
field_0753,AC17,Spring Barley,barley,arable,0.416,1
field_0754,AC01,Winter Wheat,wheat,arable,0.416,1
field_0755,AC32,Maize,maize,arable,0.416,1
field_0756,AC32,Maize,maize,arable,0.416,1
field_0757,AC32,Maize,maize,arable,0.416,1
field_0758,AC17,Spring Barley,barley,arable,0.416,1
field_0759,AC17,Spring Barley,barley,arable,0.416,1
field_0760,AC32,Maize,maize,arable,0.416,1
field_0761,AC17,Spring Barley,barley,arable,0.416,1
field_0762,AC01,Winter Wheat,wheat,arable,0.416,1
field_0763,AC01,Winter Wheat,wheat,arable,0.416,1
field_0764,AC01,Winter Wheat,wheat,arable,0.416,1
field_0765,AC01,Winter Wheat,wheat,arable,0.416,1
field_0766,AC17,Spring Barley,barley,arable,0.416,1
field_0767,AC17,Spring Barley,barley,arable,0.416,1
field_0768,AC01,Winter Wheat,wheat,arable,0.416,1
field_0769,AC01,Winter Wheat,wheat,arable,0.416,1
field_0770,AC17,Spring Barley,barley,arable,0.416,1
field_0771,AC01,Winter Wheat,wheat,arable,0.416,1
field_0772,AC17,Spring Barley,barley,arable,0.416,1
field_0773,AC01,Winter Wheat,wheat,arable,0.416,1
field_0774,AC32,Maize,maize,arable,0.416,1
field_0775,AC32,Maize,maize,arable,0.416,1
field_0776,AC01,Winter Wheat,wheat,arable,0.416,1
field_0777,AC19,Spring Oats,oat,arable,0.416,1
field_0778,AC01,Winter Wheat,wheat,arable,0.416,1
field_0779,AC01,Winter Wheat,wheat,arable,0.416,1
field_0780,AC01,Winter Wheat,wheat,arable,0.416,1
field_0781,AC01,Winter Wheat,wheat,arable,0.416,1
field_0782,AC06,Winter Oilseed Rape,oilseedRape,arable,0.416,1
field_0783,AC17,Spring Barley,barley,arable,0.416,1
field_0784,AC01,Winter Wheat,wheat,arable,0.416,1
field_0785,AC01,Winter Wheat,wheat,arable,0.416,1
field_0786,AC17,Spring Barley,barley,arable,0.416,1
field_0787,AC17,Spring Barley,barley,arable,0.416,1
field_0788,AC01,Winter Wheat,wheat,arable,0.416,1
field_0789,AC01,Winter Wheat,wheat,arable,0.416,1
field_0790,AC17,Spring Barley,barley,arable,0.416,1
field_0791,AC01,Winter Wheat,wheat,arable,0.416,1
field_0792,AC17,Spring Barley,barley,arable,0.416,1
field_0793,AC17,Spring Barley,barley,arable,0.416,1
field_0794,AC17,Spring Barley,barley,arable,0.416,1
field_0795,AC01,Winter Wheat,wheat,arable,0.416,1
field_0796,AC01,Winter Wheat,wheat,arable,0.416,1
field_0797,AC32,Maize,maize,arable,0.416,1
field_0798,AC01,Winter Wheat,wheat,arable,0.416,1
field_0799,AC32,Maize,maize,arable,0.416,1
field_0800,AC17,Spring Barley,barley,arable,0.416,1
field_0801,AC01,Winter Wheat,wheat,arable,0.416,1
field_0802,AC17,Spring Barley,barley,arable,0.416,1
field_0803,AC17,Spring Barley,barley,arable,0.416,1
field_0804,AC17,Spring Barley,barley,arable,0.416,1
field_0805,AC01,Winter Wheat,wheat,arable,0.416,1
field_0806,AC17,Spring Barley,barley,arable,0.416,1
field_0807,AC17,Spring Barley,barley,arable,0.416,1
field_0808,AC01,Winter Wheat,wheat,arable,0.416,1
field_0809,AC01,Winter Wheat,wheat,arable,0.416,1
field_0810,AC01,Winter Wheat,wheat,arable,0.416,1
field_0811,AC01,Winter Wheat,wheat,arable,0.416,1
field_0812,AC17,Spring Barley,barley,arable,0.416,1
field_0813,AC17,Spring Barley,barley,arable,0.416,1
field_0814,AC17,Spring Barley,barley,arable,0.416,1
field_0815,AC01,Winter Wheat,wheat,arable,0.416,1
field_0816,AC17,Spring Barley,barley,arable,0.416,1
field_0817,AC17,Spring Barley,barley,arable,0.416,1
field_0818,AC17,Spring Barley,barley,arable,0.416,1
field_0819,AC17,Spring Barley,barley,arable,0.416,1
field_0820,AC17,Spring Barley,barley,arable,0.416,1
field_0821,AC17,Spring Barley,barley,arable,0.416,1
field_0822,AC17,Spring Barley,barley,arable,0.416,1
field_0823,AC17,Spring Barley,barley,arable,0.416,1
field_0824,AC17,Spring Barley,barley,arable,0.416,1
field_0825,AC17,Spring Barley,barley,arable,0.416,1
field_0826,AC17,Spring Barley,barley,arable,0.416,1
field_0827,AC17,Spring Barley,barley,arable,0.416,1
field_0828,AC17,Spring Barley,barley,arable,0.416,1
field_0829,AC17,Spring Barley,barley,arable,0.416,1
field_0830,AC17,Spring Barley,barley,arable,0.416,1
field_0831,AC17,Spring Barley,barley,arable,0.416,1
field_0832,AC17,Spring Barley,barley,arable,0.416,1
field_0833,AC17,Spring Barley,barley,arable,0.416,1
field_0834,AC17,Spring Barley,barley,arable,0.416,1
field_0835,AC17,Spring Barley,barley,arable,0.416,1
field_0836,AC17,Spring Barley,barley,arable,0.416,1
field_0837,AC17,Spring Barley,barley,arable,0.416,1
field_0838,AC17,Spring Barley,barley,arable,0.416,1
field_0839,AC17,Spring Barley,barley,arable,0.416,1
field_0840,AC17,Spring Barley,barley,arable,0.416,1
field_0841,AC17,Spring Barley,barley,arable,0.416,1
field_0842,AC17,Spring Barley,barley,arable,0.416,1
field_0843,AC17,Spring Barley,barley,arable,0.416,1
field_0844,AC17,Spring Barley,barley,arable,0.416,1
field_0845,AC17,Spring Barley,barley,arable,0.416,1
field_0846,AC17,Spring Barley,barley,arable,0.416,1
field_0847,AC19,Spring Oats,oat,arable,0.416,1
field_0848,AC17,Spring Barley,barley,arable,0.416,1
field_0849,AC19,Spring Oats,oat,arable,0.416,1
field_0850,AC17,Spring Barley,barley,arable,0.416,1
field_0851,AC19,Spring Oats,oat,arable,0.416,1
field_0852,AC19,Spring Oats,oat,arable,0.416,1
field_0853,AC01,Winter Wheat,wheat,arable,0.416,1
field_0854,AC01,Winter Wheat,wheat,arable,0.416,1
field_0855,AC01,Winter Wheat,wheat,arable,0.416,1
field_0856,AC17,Spring Barley,barley,arable,0.416,1
field_0857,AC01,Winter Wheat,wheat,arable,0.416,1
field_0858,AC01,Winter Wheat,wheat,arable,0.416,1
field_0859,AC01,Winter Wheat,wheat,arable,0.416,1
field_0860,AC01,Winter Wheat,wheat,arable,0.416,1
field_0861,AC01,Winter Wheat,wheat,arable,0.416,1
field_0862,AC01,Winter Wheat,wheat,arable,0.416,1
field_0863,AC17,Spring Barley,barley,arable,0.416,1
field_0864,AC17,Spring Barley,barley,arable,0.416,1
field_0865,AC32,Maize,maize,arable,0.416,1
field_0866,AC01,Winter Wheat,wheat,arable,0.416,1
field_0867,AC01,Winter Wheat,wheat,arable,0.416,1
field_0868,AC01,Winter Wheat,wheat,arable,0.416,1
field_0869,AC17,Spring Barley,barley,arable,0.416,1
field_0870,AC01,Winter Wheat,wheat,arable,0.416,1
field_0871,AC01,Winter Wheat,wheat,arable,0.416,1
field_0872,AC01,Winter Wheat,wheat,arable,0.416,1
field_0873,AC01,Winter Wheat,wheat,arable,0.416,1
field_0874,AC32,Maize,maize,arable,0.416,1
field_0875,AC17,Spring Barley,barley,arable,0.416,1
field_0876,AC01,Winter Wheat,wheat,arable,0.416,1
field_0877,AC01,Winter Wheat,wheat,arable,0.416,1
field_0878,AC01,Winter Wheat,wheat,arable,0.416,1
field_0879,AC01,Winter Wheat,wheat,arable,0.416,1
field_0880,AC01,Winter Wheat,wheat,arable,0.416,1
field_0881,AC01,Winter Wheat,wheat,arable,0.416,1
field_0882,AC01,Winter Wheat,wheat,arable,0.416,1
field_0883,AC01,Winter Wheat,wheat,arable,0.416,1
field_0884,AC01,Winter Wheat,wheat,arable,0.416,1
field_0885,AC01,Winter Wheat,wheat,arable,0.416,1
field_0886,AC01,Winter Wheat,wheat,arable,0.416,1
field_0887,AC01,Winter Wheat,wheat,arable,0.416,1
field_0888,AC17,Spring Barley,barley,arable,0.416,1
